instance,family,n,m,p,seed,labelling,algorithm,bitset,mis_count,median_seconds,min_seconds,max_seconds,repeats,recursion_nodes,unproductive_calls,pivot_candidates,pivot_intersections,peak_kib
er_n24_p0.3_s2_native,er,24,86,0.3,2,native,bk_pivot_bit,1,164,0.0005810421425849199,0.0005778749473392963,0.0005945002194494009,3,690,,,,7.0
er_n24_p0.3_s2_native,er,24,86,0.3,2,native,bk_tomita_bit,1,164,0.000576874939724803,0.0005764579400420189,0.000585916917771101,3,393,,,,7.8
er_n24_p0.3_s2_degeneracy,er,24,86,0.3,2,degeneracy,bk_basic,0,164,0.0031891248654574156,0.002922666957601905,0.0033732501324266195,3,3926,3470,0,0,37.3
er_n24_p0.3_s2_degeneracy,er,24,86,0.3,2,degeneracy,bk_pivot,0,164,0.000544459093362093,0.000493000028654933,0.0005962499417364597,3,457,47,1045,0,36.9
er_n24_p0.3_s2_degeneracy,er,24,86,0.3,2,degeneracy,bk_tomita,0,164,0.0008536248933523893,0.0007499579805880785,0.0009774998761713505,3,388,8,933,933,37.0
er_n24_p0.3_s2_degeneracy,er,24,86,0.3,2,degeneracy,bk_pivot_p,0,164,0.0006862499285489321,0.0005946250166743994,0.0007172501645982265,3,614,197,1152,0,36.9
er_n24_p0.3_s2_degeneracy,er,24,86,0.3,2,degeneracy,bk_ikgp,0,164,0.0008517920505255461,0.0007350000087171793,0.0009613330475986004,3,460,78,951,951,37.0
er_n24_p0.3_s2_degeneracy,er,24,86,0.3,2,degeneracy,bk_basic_bit,1,164,0.002342458115890622,0.002220582915470004,0.00239229085855186,3,3926,,,,7.4
er_n24_p0.3_s2_degeneracy,er,24,86,0.3,2,degeneracy,bk_pivot_bit,1,164,0.0008089998736977577,0.0007796250283718109,0.0008103749714791775,3,690,,,,7.0
er_n24_p0.3_s2_degeneracy,er,24,86,0.3,2,degeneracy,bk_tomita_bit,1,164,0.000724834157153964,0.0005910000763833523,0.0007776250131428242,3,393,,,,7.8
er_n24_p0.5_s2_random,er,24,140,0.5,2,random,bk_basic,0,85,0.0005864170379936695,0.0005250410176813602,0.0006403750739991665,3,595,382,0,0,30.5
er_n24_p0.5_s2_random,er,24,140,0.5,2,random,bk_pivot,0,85,0.0003376249223947525,0.0002842498943209648,0.0003392500802874565,3,261,58,567,0,30.3
er_n24_p0.5_s2_random,er,24,140,0.5,2,random,bk_tomita,0,85,0.0003661250229924917,0.00031875004060566425,0.00041624996811151505,3,187,10,390,390,30.3
er_n24_p0.5_s2_random,er,24,140,0.5,2,random,bk_pivot_p,0,85,0.00029337499290704727,0.00027595902793109417,0.0003054169937968254,3,296,93,431,0,30.3
er_n24_p0.5_s2_random,er,24,140,0.5,2,random,bk_ikgp,0,85,0.00032420805655419827,0.0003107499796897173,0.00035170908086001873,3,225,48,368,368,30.3
er_n24_p0.5_s2_random,er,24,140,0.5,2,random,bk_basic_bit,1,85,0.0003937908913940191,0.00038841599598526955,0.0004013751167804003,3,595,,,,6.0
er_n24_p0.5_s2_random,er,24,140,0.5,2,random,bk_pivot_bit,1,85,0.0002764998935163021,0.00025858404114842415,0.00028279097750782967,3,252,,,,5.9
er_n24_p0.5_s2_random,er,24,140,0.5,2,random,bk_tomita_bit,1,85,0.0003345839213579893,0.0003252921160310507,0.00034545897506177425,3,186,,,,6.8
er_n24_p0.5_s2_native,er,24,140,0.5,2,native,bk_basic,0,85,0.00041958410292863846,0.0003933750558644533,0.00047316704876720905,3,595,376,0,0,29.8
er_n24_p0.5_s2_native,er,24,140,0.5,2,native,bk_pivot,0,85,0.00023333309218287468,0.00022329180501401424,0.0002594580873847008,3,252,49,533,0,29.6
er_n24_p0.5_s2_native,er,24,140,0.5,2,native,bk_tomita,0,85,0.00029258313588798046,0.0002753748558461666,0.00032708304934203625,3,186,10,386,386,30.8
er_n24_p0.5_s2_native,er,24,140,0.5,2,native,bk_pivot_p,0,85,0.0002529581543058157,0.00025199982337653637,0.0002669999375939369,3,304,97,451,0,29.6
er_n24_p0.5_s2_native,er,24,140,0.5,2,native,bk_ikgp,0,85,0.0003275421913713217,0.00032449979335069656,0.00036870804615318775,3,219,42,364,364,30.8
er_n24_p0.5_s2_native,er,24,140,0.5,2,native,bk_basic_bit,1,85,0.0003592087887227535,0.00034787505865097046,0.0003631250001490116,3,595,,,,6.0
er_n24_p0.5_s2_native,er,24,140,0.5,2,native,bk_pivot_bit,1,85,0.000228166114538908,0.0002259998582303524,0.00023329188115894794,3,252,,,,5.9
er_n24_p0.5_s2_native,er,24,140,0.5,2,native,bk_tomita_bit,1,85,0.00026470795273780823,0.0002615000121295452,0.0002697079908102751,3,186,,,,6.8
er_n24_p0.5_s2_degeneracy,er,24,140,0.5,2,degeneracy,bk_basic,0,85,0.00042341696098446846,0.0003942078910768032,0.0004766660276800394,3,595,390,0,0,30.5
er_n24_p0.5_s2_degeneracy,er,24,140,0.5,2,degeneracy,bk_pivot,0,85,0.0002102500293403864,0.0002051249612122774,0.0002401669044047594,3,227,34,483,0,30.3
er_n24_p0.5_s2_degeneracy,er,24,140,0.5,2,degeneracy,bk_tomita,0,85,0.00028166710399091244,0.0002654590643942356,0.0003261670935899019,3,178,7,378,378,30.3
er_n24_p0.5_s2_degeneracy,er,24,140,0.5,2,degeneracy,bk_pivot_p,0,85,0.00022891699336469173,0.0002227500081062317,0.00024879188276827335,3,269,74,411,0,30.3
er_n24_p0.5_s2_degeneracy,er,24,140,0.5,2,degeneracy,bk_ikgp,0,85,0.0002906250301748514,0.0002794591709971428,0.0002972909715026617,3,215,42,365,365,30.3
er_n24_p0.5_s2_degeneracy,er,24,140,0.5,2,degeneracy,bk_basic_bit,1,85,0.0003460829611867666,0.0003454168327152729,0.00035808305256068707,3,595,,,,6.0
er_n24_p0.5_s2_degeneracy,er,24,140,0.5,2,degeneracy,bk_pivot_bit,1,85,0.00022666691802442074,0.00022620894014835358,0.0002380420919507742,3,252,,,,5.9
er_n24_p0.5_s2_degeneracy,er,24,140,0.5,2,degeneracy,bk_tomita_bit,1,85,0.0002655419521033764,0.0002643750049173832,0.0002780419308692217,3,186,,,,6.8
er_n24_p0.7_s2_random,er,24,195,0.7,2,random,bk_basic,0,43,0.0001366669312119484,0.00012637488543987274,0.00016979104839265347,3,171,83,0,0,24.7
er_n24_p0.7_s2_random,er,24,195,0.7,2,random,bk_pivot,0,43,0.0001051661092787981,0.00010091601870954037,0.00011841580271720886,3,108,21,183,0,24.6
er_n24_p0.7_s2_random,er,24,195,0.7,2,random,bk_tomita,0,43,0.00014124996960163116,0.00013579195365309715,0.00015720794908702374,3,94,10,173,173,24.6
er_n24_p0.7_s2_random,er,24,195,0.7,2,random,bk_pivot_p,0,43,0.00010554189793765545,0.00010354188270866871,0.00011112494394183159,3,117,29,154,0,24.6
er_n24_p0.7_s2_random,er,24,195,0.7,2,random,bk_ikgp,0,43,0.00013745902106165886,0.00013687508180737495,0.00014183297753334045,3,106,23,147,147,24.6
er_n24_p0.7_s2_random,er,24,195,0.7,2,random,bk_basic_bit,1,43,0.00013233302161097527,0.00013091694563627243,0.00014220806770026684,3,171,,,,4.6
er_n24_p0.7_s2_random,er,24,195,0.7,2,random,bk_pivot_bit,1,43,0.0001235839445143938,0.00012008287012577057,0.00012670806609094143,3,119,,,,4.6
er_n24_p0.7_s2_random,er,24,195,0.7,2,random,bk_tomita_bit,1,43,0.00014262506738305092,0.0001418751198798418,0.0001474579330533743,3,94,,,,4.9
er_n24_p0.7_s2_native,er,24,195,0.7,2,native,bk_basic,0,43,0.0001343749463558197,0.0001249168999493122,0.0001602501142770052,3,171,79,0,0,25.1
er_n24_p0.7_s2_native,er,24,195,0.7,2,native,bk_pivot,0,43,0.00011562486179172993,0.00011358293704688549,0.00012954184785485268,3,119,26,215,0,24.6
er_n24_p0.7_s2_native,er,24,195,0.7,2,native,bk_tomita,0,43,0.00014599994756281376,0.00014295917935669422,0.00016287504695355892,3,94,8,179,179,24.6
er_n24_p0.7_s2_native,er,24,195,0.7,2,native,bk_pivot_p,0,43,0.0001099579967558384,0.00010950001887977123,0.00011274986900389194,3,119,26,154,0,24.6
er_n24_p0.7_s2_native,er,24,195,0.7,2,native,bk_ikgp,0,43,0.0001425000373274088,0.00014054193161427975,0.00015204213559627533,3,109,23,149,149,24.6
er_n24_p0.7_s2_native,er,24,195,0.7,2,native,bk_basic_bit,1,43,0.00012983288615942,0.00012900005094707012,0.0001392909325659275,3,171,,,,4.6
er_n24_p0.7_s2_native,er,24,195,0.7,2,native,bk_pivot_bit,1,43,0.00011941604316234589,0.00011862511746585369,0.00012466683983802795,3,119,,,,4.6
er_n24_p0.7_s2_native,er,24,195,0.7,2,native,bk_tomita_bit,1,43,0.0001385000068694353,0.0001377500593662262,0.00014541717246174812,3,94,,,,4.9
er_n24_p0.7_s2_degeneracy,er,24,195,0.7,2,degeneracy,bk_basic,0,43,0.00013404106721282005,0.00012491620145738125,0.0001657500397413969,3,171,89,0,0,24.2
er_n24_p0.7_s2_degeneracy,er,24,195,0.7,2,degeneracy,bk_pivot,0,43,0.00010075001046061516,9.754113852977753e-05,0.00011124997399747372,3,104,20,183,0,24.1
er_n24_p0.7_s2_degeneracy,er,24,195,0.7,2,degeneracy,bk_tomita,0,43,0.00013308296911418438,0.00012912508100271225,0.00014870800077915192,3,92,11,166,166,24.6
er_n24_p0.7_s2_degeneracy,er,24,195,0.7,2,degeneracy,bk_pivot_p,0,43,0.00010737497359514236,0.00010479078628122807,0.00011604209430515766,3,124,40,153,0,24.1
er_n24_p0.7_s2_degeneracy,er,24,195,0.7,2,degeneracy,bk_ikgp,0,43,0.00013558403588831425,0.00013370811939239502,0.0001394171267747879,3,108,26,147,147,24.6
er_n24_p0.7_s2_degeneracy,er,24,195,0.7,2,degeneracy,bk_basic_bit,1,43,0.00013200007379055023,0.00012866593897342682,0.00013645808212459087,3,171,,,,4.6
er_n24_p0.7_s2_degeneracy,er,24,195,0.7,2,degeneracy,bk_pivot_bit,1,43,0.00011820904910564423,0.00011712522245943546,0.00012199999764561653,3,119,,,,4.6
er_n24_p0.7_s2_degeneracy,er,24,195,0.7,2,degeneracy,bk_tomita_bit,1,43,0.00014087487943470478,0.00013745902106165886,0.0001420830376446247,3,94,,,,4.9
ba_n24_m3_s1_random,ba,24,63,nan,1,random,bk_basic,0,240,0.015637417091056705,0.014148249989375472,0.01666958420537412,3,18778,17630,0,0,46.2
ba_n24_m3_s1_random,ba,24,63,nan,1,random,bk_pivot,0,240,0.0011289590038359165,0.001105958828702569,0.001162082888185978,3,1110,88,3121,0,45.7
ba_n24_m3_s1_random,ba,24,63,nan,1,random,bk_tomita,0,240,0.0010398752056062222,0.0009640420321375132,0.001211040886119008,3,544,1,1297,1297,47.8
ba_n24_m3_s1_random,ba,24,63,nan,1,random,bk_pivot_p,0,240,0.0026074170600622892,0.0021520000882446766,0.0027174591086804867,3,1886,844,4227,0,45.7
ba_n24_m3_s1_random,ba,24,63,nan,1,random,bk_ikgp,0,240,0.0011392501182854176,0.0010955000761896372,0.001330208033323288,3,572,25,1305,1305,47.8
ba_n24_m3_s1_random,ba,24,63,nan,1,random,bk_basic_bit,1,240,0.008296916959807277,0.00811508297920227,0.008310874924063683,3,18778,,,,8.4
ba_n24_m3_s1_random,ba,24,63,nan,1,random,bk_pivot_bit,1,240,0.000801584217697382,0.0007919580675661564,0.0008132499642670155,3,861,,,,7.9
ba_n24_m3_s1_random,ba,24,63,nan,1,random,bk_tomita_bit,1,240,0.0008223329205065966,0.0008187079802155495,0.0008314161095768213,3,514,,,,8.7
ba_n24_m3_s1_native,ba,24,63,nan,1,native,bk_basic,0,240,0.013611000031232834,0.013421833049505949,0.013648125110194087,3,18778,18028,0,0,46.2
ba_n24_m3_s1_native,ba,24,63,nan,1,native,bk_pivot,0,240,0.0008206670172512531,0.000797665910795331,0.000885500106960535,3,861,114,2485,0,45.8
ba_n24_m3_s1_native,ba,24,63,nan,1,native,bk_tomita,0,240,0.0008756669703871012,0.0008497079834342003,0.0009405419696122408,3,514,0,1204,1204,47.8
ba_n24_m3_s1_native,ba,24,63,nan,1,native,bk_pivot_p,0,240,0.0020212079398334026,0.0019767500925809145,0.002074832795187831,3,2270,1526,4589,0,45.8
