instance,family,n,m,p,seed,labelling,algorithm,bitset,mis_count,median_seconds,min_seconds,max_seconds,repeats,recursion_nodes,unproductive_calls,pivot_candidates,pivot_intersections,peak_kib
er_n32_p0.3_s2,er,32,142,0.3,2,random,bk_basic,0,685,0.01773887500166893,0.017595374956727028,0.017975833034142852,5,22218,19505,0,0,80.0
er_n32_p0.3_s2,er,32,142,0.3,2,random,bk_pivot,0,685,0.003263541031628847,0.0031989580020308495,0.003508542198687792,5,3148,802,10254,0,79.5
er_n32_p0.3_s2,er,32,142,0.3,2,random,bk_tomita,0,685,0.0028873751871287823,0.002796499989926815,0.0030739170033484697,5,1520,26,3673,3673,81.5
er_n32_p0.3_s2,er,32,142,0.3,2,random,bk_pivot_p,0,685,0.004624540917575359,0.0045566249173134565,0.004858542000874877,5,4872,2460,8899,0,79.5
er_n32_p0.3_s2,er,32,142,0.3,2,random,bk_ikgp,0,685,0.0031185841653496027,0.003022833028808236,0.003326042089611292,5,1810,299,3721,3721,81.5
er_n32_p0.3_s2,er,32,142,0.3,2,random,bk_basic_bit,1,685,0.013556249905377626,0.013501625042408705,0.013646291103214025,5,22218,,,,10.9
er_n32_p0.3_s2,er,32,142,0.3,2,random,bk_pivot_bit,1,685,0.003310958854854107,0.00329604116268456,0.0033280830830335617,5,3209,,,,10.5
er_n32_p0.3_s2,er,32,142,0.3,2,random,bk_tomita_bit,1,685,0.002890750067308545,0.002876040991395712,0.00291300006210804,5,1533,,,,11.2
er_n32_p0.5_s2,er,32,249,0.5,2,random,bk_basic,0,202,0.0011862078681588173,0.0011434999760240316,0.0013692500069737434,5,1685,1125,0,0,44.9
er_n32_p0.5_s2,er,32,249,0.5,2,random,bk_pivot,0,202,0.0006952078547328711,0.000683249905705452,0.0007975001353770494,5,732,197,1887,0,44.7
er_n32_p0.5_s2,er,32,249,0.5,2,random,bk_tomita,0,202,0.0007149169687181711,0.0006642087828367949,0.0007942907977849245,5,423,7,927,927,46.9
er_n32_p0.5_s2,er,32,249,0.5,2,random,bk_pivot_p,0,202,0.0008067919407039881,0.0007803330663591623,0.0008806248661130667,5,930,389,1346,0,44.7
er_n32_p0.5_s2,er,32,249,0.5,2,random,bk_ikgp,0,202,0.0007130419835448265,0.000691374996677041,0.0007744589820504189,5,496,78,843,843,46.9
er_n32_p0.5_s2,er,32,249,0.5,2,random,bk_basic_bit,1,202,0.0011394170578569174,0.0011309999972581863,0.0011682920157909393,5,1685,,,,9.2
er_n32_p0.5_s2,er,32,249,0.5,2,random,bk_pivot_bit,1,202,0.0006921249441802502,0.0006848331540822983,0.0007149998564273119,5,665,,,,9.1
er_n32_p0.5_s2,er,32,249,0.5,2,random,bk_tomita_bit,1,202,0.0007316248957067728,0.0007294160313904285,0.000751083018258214,5,419,,,,9.6
er_n32_p0.7_s2,er,32,342,0.7,2,random,bk_basic,0,89,0.00027104117907583714,0.00025987508706748486,0.0003563750069588423,5,373,169,0,0,34.4
er_n32_p0.7_s2,er,32,342,0.7,2,random,bk_pivot,0,89,0.0002469159662723541,0.00023783301003277302,0.0002810000441968441,5,270,72,549,0,33.8
er_n32_p0.7_s2,er,32,342,0.7,2,random,bk_tomita,0,89,0.00027904100716114044,0.00026841601356863976,0.00031816703267395496,5,188,23,352,352,33.8
er_n32_p0.7_s2,er,32,342,0.7,2,random,bk_pivot_p,0,89,0.00025354092940688133,0.0002477499656379223,0.0002751669380813837,5,290,92,357,0,34.3
er_n32_p0.7_s2,er,32,342,0.7,2,random,bk_ikgp,0,89,0.0002711669076234102,0.00027012499049305916,0.0002825420815497637,5,208,44,296,296,33.8
er_n32_p0.7_s2,er,32,342,0.7,2,random,bk_basic_bit,1,89,0.00031916704028844833,0.0003153751604259014,0.0003375830128788948,5,373,,,,6.6
er_n32_p0.7_s2,er,32,342,0.7,2,random,bk_pivot_bit,1,89,0.00029362505301833153,0.00029145809821784496,0.00030262512154877186,5,258,,,,6.6
er_n32_p0.7_s2,er,32,342,0.7,2,random,bk_tomita_bit,1,89,0.0003257079515606165,0.00032237498089671135,0.00034050014801323414,5,184,,,,6.7
er_n32_p0.3_s3,er,32,137,0.3,3,random,bk_basic,0,677,0.015572874806821346,0.015532167162746191,0.01573045807890594,5,20360,18111,0,0,84.6
er_n32_p0.3_s3,er,32,137,0.3,3,random,bk_pivot,0,677,0.0027641658671200275,0.002631333889439702,0.0029115418437868357,5,2612,592,8313,0,83.2
er_n32_p0.3_s3,er,32,137,0.3,3,random,bk_tomita,0,677,0.003048500046133995,0.0029327908996492624,0.0032120421528816223,5,1563,61,3834,3834,85.9
er_n32_p0.3_s3,er,32,137,0.3,3,random,bk_pivot_p,0,677,0.004169374937191606,0.004132000030949712,0.004439332988113165,5,4562,2454,8354,0,83.2
er_n32_p0.3_s3,er,32,137,0.3,3,random,bk_ikgp,0,677,0.003250333946198225,0.0031934590078890324,0.003474750090390444,5,1936,423,3961,3961,85.9
er_n32_p0.3_s3,er,32,137,0.3,3,random,bk_basic_bit,1,677,0.012072916142642498,0.012049499899148941,0.012152666924521327,5,20360,,,,10.7
er_n32_p0.3_s3,er,32,137,0.3,3,random,bk_pivot_bit,1,677,0.002736541908234358,0.002731958869844675,0.002779040951281786,5,2630,,,,10.2
er_n32_p0.3_s3,er,32,137,0.3,3,random,bk_tomita_bit,1,677,0.0029832920990884304,0.002976041054353118,0.0030126660130918026,5,1604,,,,10.8
er_n32_p0.5_s3,er,32,243,0.5,3,random,bk_basic,0,209,0.001276958966627717,0.001225750194862485,0.0014502920676022768,5,1823,1292,0,0,42.8
er_n32_p0.5_s3,er,32,243,0.5,3,random,bk_pivot,0,209,0.0006837500259280205,0.0006578750908374786,0.0007724168244749308,5,704,164,1839,0,44.2
er_n32_p0.5_s3,er,32,243,0.5,3,random,bk_tomita,0,209,0.0007520827930420637,0.0007281659636646509,0.0008531250059604645,5,452,27,1002,1002,45.1
er_n32_p0.5_s3,er,32,243,0.5,3,random,bk_pivot_p,0,209,0.0007452911231666803,0.0007251251954585314,0.0008165840990841389,5,865,331,1309,0,44.2
er_n32_p0.5_s3,er,32,243,0.5,3,random,bk_ikgp,0,209,0.0008001250680536032,0.0007666661404073238,0.0008554579690098763,5,563,137,962,962,45.1
er_n32_p0.5_s3,er,32,243,0.5,3,random,bk_basic_bit,1,209,0.0012036249972879887,0.0011945001315325499,0.00123225012794137,5,1823,,,,8.9
er_n32_p0.5_s3,er,32,243,0.5,3,random,bk_pivot_bit,1,209,0.0006974998395889997,0.000692624831572175,0.0007122079841792583,5,688,,,,8.5
er_n32_p0.5_s3,er,32,243,0.5,3,random,bk_tomita_bit,1,209,0.000785792013630271,0.0007810830138623714,0.0008119160775095224,5,463,,,,9.2
er_n32_p0.7_s3,er,32,345,0.7,3,random,bk_basic,0,92,0.0002647500950843096,0.0002507909666746855,0.00036274990998208523,5,367,177,0,0,34.7
er_n32_p0.7_s3,er,32,345,0.7,3,random,bk_pivot,0,92,0.00022229203023016453,0.00021449988707900047,0.00025262520648539066,5,241,54,459,0,34.1
er_n32_p0.7_s3,er,32,345,0.7,3,random,bk_tomita,0,92,0.000278624938800931,0.00026908284053206444,0.0003174578305333853,5,190,15,364,364,34.8
er_n32_p0.7_s3,er,32,345,0.7,3,random,bk_pivot_p,0,92,0.00022791698575019836,0.0002202501054853201,0.00024212501011788845,5,263,78,330,0,34.1
er_n32_p0.7_s3,er,32,345,0.7,3,random,bk_ikgp,0,92,0.00026520807296037674,0.0002614588011056185,0.0002752910368144512,5,207,31,295,295,34.8
er_n32_p0.7_s3,er,32,345,0.7,3,random,bk_basic_bit,1,92,0.00031254091300070286,0.0003049159422516823,0.00033012498170137405,5,367,,,,7.2
er_n32_p0.7_s3,er,32,345,0.7,3,random,bk_pivot_bit,1,92,0.0002685419749468565,0.0002668339293450117,0.00027849990874528885,5,241,,,,7.1
er_n32_p0.7_s3,er,32,345,0.7,3,random,bk_tomita_bit,1,92,0.000332291005179286,0.0003281659446656704,0.0003472499083727598,5,191,,,,8.0
ba_n32_m3_s1,ba,32,87,nan,1,random,bk_basic,0,1236,0.39784308383241296,0.39468979206867516,0.39917549979873,5,497468,490898,0,0,80.4
ba_n32_m3_s1,ba,32,87,nan,1,random,bk_pivot,0,1236,0.0070595829747617245,0.007034583017230034,0.007266625063493848,5,6573,1565,25631,0,78.7
ba_n32_m3_s1,ba,32,87,nan,1,random,bk_tomita,0,1236,0.005785957910120487,0.005737916799262166,0.005937124835327268,5,2901,4,7321,7321,83.8
ba_n32_m3_s1,ba,32,87,nan,1,random,bk_pivot_p,0,1236,0.009426249889656901,0.009340415941551328,0.00952562503516674,5,9520,4358,24930,0,78.7
ba_n32_m3_s1,ba,32,87,nan,1,random,bk_ikgp,0,1236,0.0062282090075314045,0.006170541048049927,0.006380999926477671,5,3214,259,7722,7722,83.8
ba_n32_m3_s1,ba,32,87,nan,1,random,bk_basic_bit,1,1236,0.2859023748897016,0.2848614170216024,0.293164708185941,5,497468,,,,14.7
ba_n32_m3_s1,ba,32,87,nan,1,random,bk_pivot_bit,1,1236,0.007809000089764595,0.007769583957269788,0.007882958045229316,5,7128,,,,13.3
ba_n32_m3_s1,ba,32,87,nan,1,random,bk_tomita_bit,1,1236,0.006680999882519245,0.006596916122362018,0.006908874958753586,5,2984,,,,14.6
ba_n32_m3_s2,ba,32,87,nan,2,random,bk_basic,0,893,0.2466643329244107,0.2460222919471562,0.25125266588293016,5,311976,306710,0,0,80.7
ba_n32_m3_s2,ba,32,87,nan,2,random,bk_pivot,0,893,0.006979666883125901,0.006892333040013909,0.0071229999884963036,5,6425,2037,25277,0,78.0
ba_n32_m3_s2,ba,32,87,nan,2,random,bk_tomita,0,893,0.004356374964118004,0.004338541999459267,0.004606416914612055,5,2091,16,5400,5400,83.4
ba_n32_m3_s2,ba,32,87,nan,2,random,bk_pivot_p,0,893,0.010235665831714869,0.010213666828349233,0.010395624907687306,5,10405,5697,25972,0,78.0
ba_n32_m3_s2,ba,32,87,nan,2,random,bk_ikgp,0,893,0.004698708187788725,0.004674375057220459,0.004897999810054898,5,2300,209,5785,5785,83.4
ba_n32_m3_s2,ba,32,87,nan,2,random,bk_basic_bit,1,893,0.17616258398629725,0.17475670808926225,0.17756341607309878,5,311976,,,,14.2
ba_n32_m3_s2,ba,32,87,nan,2,random,bk_pivot_bit,1,893,0.004795999964699149,0.004786791047081351,0.004847582895308733,5,4300,,,,13.1
ba_n32_m3_s2,ba,32,87,nan,2,random,bk_tomita_bit,1,893,0.004498291993513703,0.004454958951100707,0.007621166994795203,5,2071,,,,14.4
ba_n32_m3_s3,ba,32,87,nan,3,random,bk_basic,0,808,0.8154617079999298,0.8027028329670429,0.8175831669941545,5,1043424,1037196,0,0,77.9
ba_n32_m3_s3,ba,32,87,nan,3,random,bk_pivot,0,808,0.0088645841460675,0.008702999912202358,0.009092958876863122,5,7814,2649,37914,0,76.2
ba_n32_m3_s3,ba,32,87,nan,3,random,bk_tomita,0,808,0.0046755410730838776,0.00447537493892014,0.005849458044394851,5,2120,29,6033,6033,79.6
ba_n32_m3_s3,ba,32,87,nan,3,random,bk_pivot_p,0,808,0.00938225002028048,0.009156000101938844,0.009518708800897002,5,9055,3616,33091,0,76.1
ba_n32_m3_s3,ba,32,87,nan,3,random,bk_ikgp,0,808,0.004772791871801019,0.0047255828976631165,0.004808417055755854,5,2149,52,6060,6060,79.6
ba_n32_m3_s3,ba,32,87,nan,3,random,bk_basic_bit,1,808,0.6067755830008537,0.6041001251433045,0.6191154581028968,5,1043424,,,,14.7
ba_n32_m3_s3,ba,32,87,nan,3,random,bk_pivot_bit,1,808,0.0066733339335769415,0.0066408750135451555,0.006730374880135059,5,6391,,,,13.9
ba_n32_m3_s3,ba,32,87,nan,3,random,bk_tomita_bit,1,808,0.004812917206436396,0.004786500008776784,0.004836708074435592,5,2082,,,,14.8
ws_n32_s1,ws,32,96,nan,1,random,bk_basic,0,2911,0.033553583081811666,0.03265716694295406,0.034026999957859516,5,40905,31969,0,0,67.8
ws_n32_s1,ws,32,96,nan,1,random,bk_pivot,0,2911,0.008472583023831248,0.008214708883315325,0.00866058305837214,5,8601,1307,19846,0,64.9
ws_n32_s1,ws,32,96,nan,1,random,bk_tomita,0,2911,0.007967374986037612,0.007858957862481475,0.00833550002425909,5,4969,114,8752,8752,68.9
ws_n32_s1,ws,32,96,nan,1,random,bk_pivot_p,0,2911,0.011699416907504201,0.011672583874315023,0.01184870908036828,5,12912,5038,20052,0,65.6
ws_n32_s1,ws,32,96,nan,1,random,bk_ikgp,0,2911,0.008725958876311779,0.008663875050842762,0.008948417147621512,5,5642,728,9515,9515,68.9
ws_n32_s1,ws,32,96,nan,1,random,bk_basic_bit,1,2911,0.026591790840029716,0.026336750015616417,0.026851083151996136,5,40905,,,,10.8
ws_n32_s1,ws,32,96,nan,1,random,bk_pivot_bit,1,2911,0.006922915810719132,0.006893665995448828,0.0069757080636918545,5,5199,,,,10.2
ws_n32_s1,ws,32,96,nan,1,random,bk_tomita_bit,1,2911,0.00877683307044208,0.008753666887059808,0.008847124874591827,5,4960,,,,11.0
ws_n32_s2,ws,32,96,nan,2,random,bk_basic,0,3106,0.031032208120450377,0.03083341591991484,0.031167250126600266,5,38075,28897,0,0,63.3
ws_n32_s2,ws,32,96,nan,2,random,bk_pivot,0,3106,0.007815499790012836,0.007712374906986952,0.008041084045544267,5,8099,540,18554,0,63.3
ws_n32_s2,ws,32,96,nan,2,random,bk_tomita,0,3106,0.008055791025981307,0.007966875098645687,0.008661041036248207,5,5082,29,9058,9058,66.0
ws_n32_s2,ws,32,96,nan,2,random,bk_pivot_p,0,3106,0.01132579194381833,0.011321833124384284,0.011531332973390818,5,12539,4565,19627,0,62.6
ws_n32_s2,ws,32,96,nan,2,random,bk_ikgp,0,3106,0.00923587498255074,0.009128917008638382,0.009376041125506163,5,5939,890,9925,9925,66.0
ws_n32_s2,ws,32,96,nan,2,random,bk_basic_bit,1,3106,0.025373958982527256,0.02536191721446812,0.025499790906906128,5,38075,,,,10.4
ws_n32_s2,ws,32,96,nan,2,random,bk_pivot_bit,1,3106,0.0070349161978811026,0.0070122911129146814,0.0071094578597694635,5,5122,,,,9.7
ws_n32_s2,ws,32,96,nan,2,random,bk_tomita_bit,1,3106,0.009047500090673566,0.008963916916400194,0.009110375074669719,5,5041,,,,10.7
ws_n32_s3,ws,32,96,nan,3,random,bk_basic,0,2407,0.033797417068853974,0.03359291679225862,0.034454958979040384,5,42112,34312,0,0,67.9
ws_n32_s3,ws,32,96,nan,3,random,bk_pivot,0,2407,0.006675750017166138,0.006632166914641857,0.0068632918410003185,5,7111,1416,15084,0,66.9
ws_n32_s3,ws,32,96,nan,3,random,bk_tomita,0,2407,0.006804625038057566,0.006765583995729685,0.007077791029587388,5,4140,74,8080,8080,69.0
ws_n32_s3,ws,32,96,nan,3,random,bk_pivot_p,0,2407,0.010230207815766335,0.010186707833781838,0.010424957843497396,5,11485,5276,17261,0,66.9
ws_n32_s3,ws,32,96,nan,3,random,bk_ikgp,0,2407,0.008635916048660874,0.008576542139053345,0.0088662498164922,5,5638,1394,9801,9801,69.0
ws_n32_s3,ws,32,96,nan,3,random,bk_basic_bit,1,2407,0.02630137512460351,0.026191625045612454,0.026424084091559052,5,42112,,,,10.5
ws_n32_s3,ws,32,96,nan,3,random,bk_pivot_bit,1,2407,0.006131957983598113,0.006096249911934137,0.006200667005032301,5,4562,,,,9.8
ws_n32_s3,ws,32,96,nan,3,random,bk_tomita_bit,1,2407,0.007447666954249144,0.007409832905977964,0.007490667048841715,5,4136,,,,10.9
er_n34_p0.3_s1,er,34,165,0.3,1,random,bk_basic,0,873,0.022792666917666793,0.02266141609288752,0.023014500038698316,5,28240,24862,0,0,95.3
er_n34_p0.3_s1,er,34,165,0.3,1,random,bk_pivot,0,873,0.005070874933153391,0.004974708892405033,0.00527029181830585,5,4585,1718,16971,0,94.9
er_n34_p0.3_s1,er,34,165,0.3,1,random,bk_tomita,0,873,0.0037725830916315317,0.0037314160726964474,0.004046209156513214,5,1989,29,4870,4870,95.9
er_n34_p0.3_s1,er,34,165,0.3,1,random,bk_pivot_p,0,873,0.007004874991253018,0.006884082918986678,0.0071518749464303255,5,7100,4079,12867,0,94.4
er_n34_p0.3_s1,er,34,165,0.3,1,random,bk_ikgp,0,873,0.004247667035087943,0.004203749820590019,0.004523666109889746,5,2461,473,5158,5158,95.9
er_n34_p0.3_s1,er,34,165,0.3,1,random,bk_basic_bit,1,873,0.016949249897152185,0.016901208087801933,0.01703849993646145,5,28240,,,,11.1
er_n34_p0.3_s1,er,34,165,0.3,1,random,bk_pivot_bit,1,873,0.0044466659892350435,0.0044174580834805965,0.004487375030294061,5,4311,,,,10.7
er_n34_p0.3_s1,er,34,165,0.3,1,random,bk_tomita_bit,1,873,0.003970625111833215,0.003945832839235663,0.0040105420630425215,5,2012,,,,11.2
er_n34_p0.5_s1,er,34,271,0.5,1,random,bk_basic,0,291,0.0019078750628978014,0.001726832939311862,0.002119458047673106,5,2326,1503,0,0,62.1
er_n34_p0.5_s1,er,34,271,0.5,1,random,bk_pivot,0,291,0.0010579160880297422,0.0009777499362826347,0.0011937918607145548,5,1019,255,2534,0,61.8
er_n34_p0.5_s1,er,34,271,0.5,1,random,bk_tomita,0,291,0.0011366249527782202,0.001066708005964756,0.0012890000361949205,5,655,31,1500,1500,62.5
er_n34_p0.5_s1,er,34,271,0.5,1,random,bk_pivot_p,0,291,0.001005917089059949,0.0009442910086363554,0.0011001250240951777,5,1133,361,1723,0,61.8
er_n34_p0.5_s1,er,34,271,0.5,1,random,bk_ikgp,0,291,0.0011385001707822084,0.0011117919348180294,0.001321042189374566,5,792,160,1372,1372,62.5
er_n34_p0.5_s1,er,34,271,0.5,1,random,bk_basic_bit,1,291,0.0016886661760509014,0.001654667081311345,0.001762875122949481,5,2326,,,,9.4
er_n34_p0.5_s1,er,34,271,0.5,1,random,bk_pivot_bit,1,291,0.0011482499539852142,0.0011433749459683895,0.0011780408676713705,5,1079,,,,9.3
er_n34_p0.5_s1,er,34,271,0.5,1,random,bk_tomita_bit,1,291,0.0011540839914232492,0.0011485409922897816,0.0011790420394390821,5,629,,,,9.8
er_n34_p0.7_s1,er,34,386,0.7,1,random,bk_basic,0,102,0.00032291701063513756,0.00030341604724526405,0.00042283302173018456,5,434,206,0,0,36.3
er_n34_p0.7_s1,er,34,386,0.7,1,random,bk_pivot,0,102,0.00026695895940065384,0.00025970814749598503,0.0003131250850856304,5,288,70,570,0,35.5
er_n34_p0.7_s1,er,34,386,0.7,1,random,bk_tomita,0,102,0.0003537498414516449,0.00033933320082724094,0.0004005830269306898,5,224,19,484,484,35.5
er_n34_p0.7_s1,er,34,386,0.7,1,random,bk_pivot_p,0,102,0.0002707908861339092,0.00026424997486174107,0.00029662507586181164,5,313,94,401,0,35.5
er_n34_p0.7_s1,er,34,386,0.7,1,random,bk_ikgp,0,102,0.00033958302810788155,0.0003332910127937794,0.00037333392538130283,5,259,56,373,373,35.5
er_n34_p0.7_s1,er,34,386,0.7,1,random,bk_basic_bit,1,102,0.0003862080629914999,0.00038424995727837086,0.0004089998546987772,5,434,,,,7.5
er_n34_p0.7_s1,er,34,386,0.7,1,random,bk_pivot_bit,1,102,0.0003447500057518482,0.00034333299845457077,0.0003588330000638962,5,288,,,,7.6
er_n34_p0.7_s1,er,34,386,0.7,1,random,bk_tomita_bit,1,102,0.0004207079764455557,0.0004194581415504217,0.00045104091987013817,5,226,,,,8.0
er_n34_p0.3_s2,er,34,163,0.3,2,random,bk_basic,0,852,0.026754874968901277,0.026661083102226257,0.03241812507621944,5,33295,30135,0,0,95.7
er_n34_p0.3_s2,er,34,163,0.3,2,random,bk_pivot,0,852,0.004079666920006275,0.004007874988019466,0.004240083042532206,5,3754,1112,11873,0,95.8
er_n34_p0.3_s2,er,34,163,0.3,2,random,bk_tomita,0,852,0.0037622919771820307,0.003643917152658105,0.0040008751675486565,5,1969,54,4708,4708,97.9
er_n34_p0.3_s2,er,34,163,0.3,2,random,bk_pivot_p,0,852,0.00541649991646409,0.005293124821037054,0.005592416971921921,5,5790,3097,10760,0,95.8
er_n34_p0.3_s2,er,34,163,0.3,2,random,bk_ikgp,0,852,0.0040542499627918005,0.003978042164817452,0.004332207841798663,5,2347,408,4836,4836,97.9
er_n34_p0.3_s2,er,34,163,0.3,2,random,bk_basic_bit,1,852,0.020308041013777256,0.02015324984677136,0.020507917040959,5,33295,,,,11.7
er_n34_p0.3_s2,er,34,163,0.3,2,random,bk_pivot_bit,1,852,0.004537374945357442,0.004498166032135487,0.004607750102877617,5,4460,,,,11.3
er_n34_p0.3_s2,er,34,163,0.3,2,random,bk_tomita_bit,1,852,0.003817582968622446,0.0037981669884175062,0.0038389998953789473,5,1980,,,,11.6
er_n34_p0.5_s2,er,34,281,0.5,2,random,bk_basic,0,249,0.0016563748940825462,0.0015888749621808529,0.0018521668389439583,5,2269,1564,0,0,52.8
er_n34_p0.5_s2,er,34,281,0.5,2,random,bk_pivot,0,249,0.0008797079790383577,0.0008507911115884781,0.0009694171603769064,5,909,243,2240,0,52.3
er_n34_p0.5_s2,er,34,281,0.5,2,random,bk_tomita,0,249,0.000972250010818243,0.000930124893784523,0.0011047080624848604,5,552,25,1302,1302,53.3
er_n34_p0.5_s2,er,34,281,0.5,2,random,bk_pivot_p,0,249,0.000916666816920042,0.0008668750524520874,0.0009800419211387634,5,1034,364,1539,0,52.3
er_n34_p0.5_s2,er,34,281,0.5,2,random,bk_ikgp,0,249,0.0009650411084294319,0.0009423750452697277,0.0010445001535117626,5,650,120,1148,1148,53.3
er_n34_p0.5_s2,er,34,281,0.5,2,random,bk_basic_bit,1,249,0.00153954210691154,0.0015244579408317804,0.0015920000150799751,5,2269,,,,9.0
er_n34_p0.5_s2,er,34,281,0.5,2,random,bk_pivot_bit,1,249,0.0009607081301510334,0.0009456658735871315,0.0009813751094043255,5,903,,,,8.9
er_n34_p0.5_s2,er,34,281,0.5,2,random,bk_tomita_bit,1,249,0.001020542113110423,0.0010016250889748335,0.0010407501831650734,5,556,,,,9.3
er_n34_p0.7_s2,er,34,389,0.7,2,random,bk_basic,0,107,0.00031304219737648964,0.0002953330986201763,0.00040716701187193394,5,424,184,0,0,35.3
er_n34_p0.7_s2,er,34,389,0.7,2,random,bk_pivot,0,107,0.00026466697454452515,0.00025462498888373375,0.0002977079711854458,5,283,52,533,0,35.2
er_n34_p0.7_s2,er,34,389,0.7,2,random,bk_tomita,0,107,0.00031933397985994816,0.00030733318999409676,0.0003710829187184572,5,215,16,413,413,35.2
er_n34_p0.7_s2,er,34,389,0.7,2,random,bk_pivot_p,0,107,0.00025899987667798996,0.00025424989871680737,0.0002830841112881899,5,296,66,383,0,35.2
er_n34_p0.7_s2,er,34,389,0.7,2,random,bk_ikgp,0,107,0.00030445889569818974,0.0002988330088555813,0.00032083410769701004,5,232,34,338,338,35.2
er_n34_p0.7_s2,er,34,389,0.7,2,random,bk_basic_bit,1,107,0.00035829213447868824,0.00035695801489055157,0.0003782501444220543,5,424,,,,6.8
er_n34_p0.7_s2,er,34,389,0.7,2,random,bk_pivot_bit,1,107,0.0003299999516457319,0.0003266250714659691,0.00034295814111828804,5,289,,,,6.8
er_n34_p0.7_s2,er,34,389,0.7,2,random,bk_tomita_bit,1,107,0.0003794578369706869,0.0003756249789148569,0.00039791688323020935,5,216,,,,6.9
er_n34_p0.3_s3,er,34,155,0.3,3,random,bk_basic,0,765,0.031225583981722593,0.031162125058472157,0.03126637497916818,5,39358,36285,0,0,98.9
er_n34_p0.3_s3,er,34,155,0.3,3,random,bk_pivot,0,765,0.003960750065743923,0.003770125098526478,0.004428375046700239,5,3628,972,11494,0,98.3
er_n34_p0.3_s3,er,34,155,0.3,3,random,bk_tomita,0,765,0.0038741668686270714,0.0035520000383257866,0.004315708065405488,5,1814,35,4609,4609,99.9
er_n34_p0.3_s3,er,34,155,0.3,3,random,bk_pivot_p,0,765,0.005051124840974808,0.004810082959011197,0.005201708059757948,5,5080,2383,10489,0,97.4
er_n34_p0.3_s3,er,34,155,0.3,3,random,bk_ikgp,0,765,0.004350417060777545,0.004174625035375357,0.005004500038921833,5,2250,434,4877,4877,99.9
er_n34_p0.3_s3,er,34,155,0.3,3,random,bk_basic_bit,1,765,0.024738291976973414,0.024696415988728404,0.025592415826395154,5,39358,,,,11.6
er_n34_p0.3_s3,er,34,155,0.3,3,random,bk_pivot_bit,1,765,0.0038696250412613153,0.0038274999242275953,0.00501033291220665,5,3517,,,,11.0
er_n34_p0.3_s3,er,34,155,0.3,3,random,bk_tomita_bit,1,765,0.003876750124618411,0.0035381249617785215,0.007520916173234582,5,1836,,,,11.8
er_n34_p0.5_s3,er,34,270,0.5,3,random,bk_basic,0,268,0.002052416792139411,0.0019522500224411488,0.002217167057096958,5,2517,1769,0,0,55.3
er_n34_p0.5_s3,er,34,270,0.5,3,random,bk_pivot,0,268,0.0009062078315764666,0.0008079169783741236,0.0010849591344594955,5,868,205,2282,0,54.6
er_n34_p0.5_s3,er,34,270,0.5,3,random,bk_tomita,0,268,0.0011195000261068344,0.000975125003606081,0.0011597501579672098,5,587,26,1282,1282,55.8
er_n34_p0.5_s3,er,34,270,0.5,3,random,bk_pivot_p,0,268,0.0011342079378664494,0.001064457930624485,0.0013552499003708363,5,1236,543,1852,0,54.6
er_n34_p0.5_s3,er,34,270,0.5,3,random,bk_ikgp,0,268,0.0009856659453362226,0.0009456248953938484,0.001145749818533659,5,650,89,1143,1143,55.8
er_n34_p0.5_s3,er,34,270,0.5,3,random,bk_basic_bit,1,268,0.0018053750973194838,0.0017675000708550215,0.0018714589532464743,5,2517,,,,9.5
er_n34_p0.5_s3,er,34,270,0.5,3,random,bk_pivot_bit,1,268,0.001031625084578991,0.0010170419700443745,0.0010408749803900719,5,936,,,,9.3
er_n34_p0.5_s3,er,34,270,0.5,3,random,bk_tomita_bit,1,268,0.0010607920121401548,0.0010528750717639923,0.0011591659858822823,5,582,,,,9.8
er_n34_p0.7_s3,er,34,390,0.7,3,random,bk_basic,0,114,0.00030062487348914146,0.00028312508948147297,0.00041666580364108086,5,399,167,0,0,35.3
er_n34_p0.7_s3,er,34,390,0.7,3,random,bk_pivot,0,114,0.00026449980214238167,0.00025774980895221233,0.00030691688880324364,5,288,64,581,0,35.3
er_n34_p0.7_s3,er,34,390,0.7,3,random,bk_tomita,0,114,0.00032537500374019146,0.0003138328902423382,0.0003856660332530737,5,220,14,416,416,35.3
er_n34_p0.7_s3,er,34,390,0.7,3,random,bk_pivot_p,0,114,0.00027658301405608654,0.0002689578104764223,0.0003086659125983715,5,323,96,383,0,35.3
er_n34_p0.7_s3,er,34,390,0.7,3,random,bk_ikgp,0,114,0.00032599992118775845,0.000321083003655076,0.0003790410701185465,5,238,35,333,333,35.3
er_n34_p0.7_s3,er,34,390,0.7,3,random,bk_basic_bit,1,114,0.00036579184234142303,0.00035966699942946434,0.00039237504824995995,5,399,,,,6.8
er_n34_p0.7_s3,er,34,390,0.7,3,random,bk_pivot_bit,1,114,0.00033470895141363144,0.00033258297480642796,0.000350666930899024,5,283,,,,6.8
er_n34_p0.7_s3,er,34,390,0.7,3,random,bk_tomita_bit,1,114,0.00040129199624061584,0.00039595901034772396,0.0004136250354349613,5,220,,,,7.0
ba_n34_m3_s1,ba,34,93,nan,1,random,bk_basic,0,1563,0.9381415001116693,0.919689292088151,1.0247115411330014,5,1161576,1153044,0,0,113.9
ba_n34_m3_s1,ba,34,93,nan,1,random,bk_pivot,0,1563,0.011084958910942078,0.008999917190521955,0.015243874862790108,5,8387,1716,32260,0,111.1
